project_id,date,progress_percent,daily_cost,number_of_workers
13,2023-03-25,10.64,137381,149
13,2023-03-26,10.81,104394,398
13,2023-03-27,10.9,123410,195
13,2023-03-28,10.98,146875,239
13,2023-03-29,11.07,114758,426
13,2023-03-30,11.2,121040,205
13,2023-03-31,11.43,134808,496
13,2023-04-01,11.54,79745,110
13,2023-04-02,11.6,63271,264
13,2023-04-03,11.67,123099,140
13,2023-04-04,11.74,106800,308
13,2023-04-05,11.85,82421,218
13,2023-04-06,11.93,130872,189
13,2023-04-07,12.12,84652,436
13,2023-04-08,12.27,148615,335
13,2023-04-09,12.33,94829,324
13,2023-04-10,12.49,73258,341
13,2023-04-11,12.7,128564,433
13,2023-04-12,12.92,149818,323
13,2023-04-13,13.14,77099,194
13,2023-04-14,13.31,86332,492
13,2023-04-15,13.53,59837,487
13,2023-04-16,13.76,147874,186
13,2023-04-17,13.94,130899,174
13,2023-04-18,14.01,104463,216
13,2023-04-19,14.16,58860,254
13,2023-04-20,14.28,125484,172
13,2023-04-21,14.45,65671,262
13,2023-04-22,14.59,67145,323
13,2023-04-23,14.7,115577,120
13,2023-04-24,14.76,71829,178
13,2023-04-25,14.89,141822,389
13,2023-04-26,15.06,76713,330
13,2023-04-27,15.28,79834,460
13,2023-04-28,15.4,127055,373
13,2023-04-29,15.47,59652,167
13,2023-04-30,15.63,51579,424
13,2023-05-01,15.73,56735,174
13,2023-05-02,15.83,127755,475
13,2023-05-03,15.9,125092,197
13,2023-05-04,16.01,112099,288
13,2023-05-05,16.22,93480,187
13,2023-05-06,16.3,93345,128
13,2023-05-07,16.53,96377,311
13,2023-05-08,16.64,98793,192
13,2023-05-09,16.86,120044,464
13,2023-05-10,17.03,72639,457
13,2023-05-11,17.23,127489,379
13,2023-05-12,17.35,60297,462
13,2023-05-13,17.45,119905,187
13,2023-05-14,17.54,127272,139
13,2023-05-15,17.71,60058,437
13,2023-05-16,17.77,68267,438
13,2023-05-17,17.84,136233,238
13,2023-05-18,18.03,94599,126
13,2023-05-19,18.27,131808,105
13,2023-05-20,18.38,98304,459
13,2023-05-21,18.59,138679,213
13,2023-05-22,18.68,58358,197
13,2023-05-23,18.93,85905,453
13,2023-05-24,19.11,103390,292
13,2023-05-25,19.18,82002,344
13,2023-05-26,19.37,114967,372
13,2023-05-27,19.48,115365,259
13,2023-05-28,19.54,146305,363
13,2023-05-29,19.63,61260,479
13,2023-05-30,19.82,79039,140
13,2023-05-31,19.9,143505,431
13,2023-06-01,20.05,108113,386
13,2023-06-02,20.14,115884,121
13,2023-06-03,20.37,140898,378
13,2023-06-04,20.61,149077,363
13,2023-06-05,20.67,80662,229
13,2023-06-06,20.81,120899,463
13,2023-06-07,21.04,114463,307
13,2023-06-08,21.14,64793,176
13,2023-06-09,21.34,117139,321
13,2023-06-10,21.58,80583,450
13,2023-06-11,21.76,53700,378
13,2023-06-12,21.99,128533,296
13,2023-06-13,22.09,146422,117
13,2023-06-14,22.24,149643,178
13,2023-06-15,22.34,90534,330
13,2023-06-16,22.59,61759,138
13,2023-06-17,22.78,122337,223
13,2023-06-18,22.97,124720,159
13,2023-06-19,23.21,138538,335
13,2023-06-20,23.27,68621,219
13,2023-06-21,23.52,117814,369
13,2023-06-22,23.71,136345,115
13,2023-06-23,23.76,53905,492
13,2023-06-24,23.93,116079,117
13,2023-06-25,23.99,83831,344
13,2023-06-26,24.04,50138,382
13,2023-06-27,24.12,124139,358
13,2023-06-28,24.34,121810,463
13,2023-06-29,24.4,82697,330
13,2023-06-30,24.46,66303,334
13,2023-07-01,24.67,86493,394
13,2023-07-02,24.74,128584,412
13,2023-07-03,24.98,92783,324
13,2023-07-04,25.19,73045,152
13,2023-07-05,25.39,115306,458
13,2023-07-06,25.56,140680,440
13,2023-07-07,25.61,148803,179
13,2023-07-08,25.7,82824,355
13,2023-07-09,25.83,51097,337
13,2023-07-10,25.96,145760,475
13,2023-07-11,26.2,75872,424
13,2023-07-12,26.43,62005,462
13,2023-07-13,26.67,120807,220
13,2023-07-14,26.72,102961,349
13,2023-07-15,26.95,60827,348
13,2023-07-16,27.02,125099,200
13,2023-07-17,27.2,125964,195
13,2023-07-18,27.26,141922,434
13,2023-07-19,27.48,93991,382
13,2023-07-20,27.68,110678,199
13,2023-07-21,27.83,128207,106
13,2023-07-22,28.08,105937,113
13,2023-07-23,28.29,130671,122
13,2023-07-24,28.47,91922,194
13,2023-07-25,28.6,149197,213
13,2023-07-26,28.77,50539,494
13,2023-07-27,28.87,145960,381
13,2023-07-28,29.01,52042,103
13,2023-07-29,29.24,102180,189
13,2023-07-30,29.42,90534,316
13,2023-07-31,29.62,57052,488
13,2023-08-01,29.84,94971,480
13,2023-08-02,30.06,142723,458
13,2023-08-03,30.3,118784,261
13,2023-08-04,30.38,140690,221
13,2023-08-05,30.43,108379,167
13,2023-08-06,30.54,108560,274
13,2023-08-07,30.66,107018,261
13,2023-08-08,30.75,127809,186
13,2023-08-09,30.94,135981,339
13,2023-08-10,31.1,79906,437
13,2023-08-11,31.17,84949,134
13,2023-08-12,31.29,63968,299
13,2023-08-13,31.47,74234,168
13,2023-08-14,31.61,83819,427
13,2023-08-15,31.72,142004,467
13,2023-08-16,31.81,108417,249
13,2023-08-17,32.0,73446,434
13,2023-08-18,32.12,100407,211
13,2023-08-19,32.33,78673,319
13,2023-08-20,32.53,68389,385
13,2023-08-21,32.65,105709,435
13,2023-08-22,32.83,119584,404
13,2023-08-23,32.9,125824,406
13,2023-08-24,33.0,60326,372
13,2023-08-25,33.07,86705,435
13,2023-08-26,33.23,143784,458
13,2023-08-27,33.32,79413,323
13,2023-08-28,33.4,88014,250
13,2023-08-29,33.51,122577,143
13,2023-08-30,33.67,132823,107
13,2023-08-31,33.74,103613,493
13,2023-09-01,33.82,132418,257
13,2023-09-02,34.03,119638,116
13,2023-09-03,34.18,50211,428
13,2023-09-04,34.39,81967,490
13,2023-09-05,34.49,118318,178
13,2023-09-06,34.55,83514,149
13,2023-09-07,34.62,110019,457
13,2023-09-08,34.67,68512,417
13,2023-09-09,34.84,68707,105
13,2023-09-10,35.03,121926,397
13,2023-09-11,35.11,125893,269
13,2023-09-12,35.22,55818,321
13,2023-09-13,35.45,69723,208
13,2023-09-14,35.55,124964,431
13,2023-09-15,35.65,73465,311
13,2023-09-16,35.76,142758,222
13,2023-09-17,36.0,86506,392
13,2023-09-18,36.16,138312,381
13,2023-09-19,36.23,85606,232
13,2023-09-20,36.42,55160,292
13,2023-09-21,36.48,90100,413
13,2023-09-22,36.6,62571,372
13,2023-09-23,36.68,60363,489
13,2023-09-24,36.9,61527,131
13,2023-09-25,37.05,107010,269
13,2023-09-26,37.17,145255,464
13,2023-09-27,37.31,131269,103
13,2023-09-28,37.38,81330,306
13,2023-09-29,37.61,90745,202
13,2023-09-30,37.73,80633,200
13,2023-10-01,37.82,127482,186
13,2023-10-02,38.0,61841,151
13,2023-10-03,38.16,55386,482
13,2023-10-04,38.39,70972,491
13,2023-10-05,38.6,147643,278
13,2023-10-06,38.78,72356,141
13,2023-10-07,38.94,149411,174
13,2023-10-08,39.14,136906,239
13,2023-10-09,39.29,114626,393
13,2023-10-10,39.46,115327,261
13,2023-10-11,39.71,104145,440
13,2023-10-12,39.93,50813,287
13,2023-10-13,40.15,70734,394
13,2023-10-14,40.33,139571,139
13,2023-10-15,40.41,69484,477
13,2023-10-16,40.63,125450,165
13,2023-10-17,40.82,110421,363
13,2023-10-18,40.95,107546,254
13,2023-10-19,41.13,52372,141
13,2023-10-20,41.27,139834,294
13,2023-10-21,41.42,113314,272
13,2023-10-22,41.56,140092,323
13,2023-10-23,41.78,83694,300
13,2023-10-24,41.96,124546,486
13,2023-10-25,42.12,93464,440
13,2023-10-26,42.28,62113,322
13,2023-10-27,42.36,128631,374
13,2023-10-28,42.47,65295,262
13,2023-10-29,42.57,61901,467
13,2023-10-30,42.72,50825,271
13,2023-10-31,42.89,117116,135
13,2023-11-01,43.04,65838,407
13,2023-11-02,43.27,71320,195
13,2023-11-03,43.33,84965,196
13,2023-11-04,43.55,103031,444
13,2023-11-05,43.63,59174,276
13,2023-11-06,43.71,81895,284
13,2023-11-07,43.91,112062,464
13,2023-11-08,44.11,131287,252
13,2023-11-09,44.26,60205,191
13,2023-11-10,44.39,119851,308
13,2023-11-11,44.54,61031,156
13,2023-11-12,44.71,116344,362
13,2023-11-13,44.91,106562,425
13,2023-11-14,45.13,143866,366
13,2023-11-15,45.22,103705,328
13,2023-11-16,45.46,100858,194
13,2023-11-17,45.59,133580,148
13,2023-11-18,45.65,100410,160
13,2023-11-19,45.79,52485,379
13,2023-11-20,46.0,56050,165
13,2023-11-21,46.16,145847,389
13,2023-11-22,46.39,55475,328
13,2023-11-23,46.47,102176,388
13,2023-11-24,46.69,80811,299
13,2023-11-25,46.82,77431,286
13,2023-11-26,46.9,72287,435
13,2023-11-27,47.01,77677,391
13,2023-11-28,47.16,60232,312
13,2023-11-29,47.37,136500,157
13,2023-11-30,47.51,113158,116
13,2023-12-01,47.72,103388,356
13,2023-12-02,47.84,86509,159
13,2023-12-03,48.04,134828,192
13,2023-12-04,48.16,103881,246
13,2023-12-05,48.37,110146,303
13,2023-12-06,48.42,120405,307
13,2023-12-07,48.66,140589,339
13,2023-12-08,48.81,128392,415
13,2023-12-09,49.0,96912,312
13,2023-12-10,49.12,101362,449
13,2023-12-11,49.35,97648,188
13,2023-12-12,49.51,76111,165
13,2023-12-13,49.62,75022,454
13,2023-12-14,49.8,56728,434
13,2023-12-15,49.87,87497,275
13,2023-12-16,49.98,77661,420
13,2023-12-17,50.15,126009,395
13,2023-12-18,50.29,56155,448
13,2023-12-19,50.37,105042,433
13,2023-12-20,50.61,118369,456
13,2023-12-21,50.72,119225,445
13,2023-12-22,50.88,136635,360
13,2023-12-23,51.02,144101,324
13,2023-12-24,51.26,91105,145
13,2023-12-25,51.37,128978,266
13,2023-12-26,51.55,81550,450
13,2023-12-27,51.79,69562,391
13,2023-12-28,51.99,131854,238
13,2023-12-29,52.08,60482,143
13,2023-12-30,52.28,95150,190
13,2023-12-31,52.41,120504,361
13,2024-01-01,52.53,79569,245
13,2024-01-02,52.66,101457,299
13,2024-01-03,52.91,79899,100
13,2024-01-04,53.03,74092,400
13,2024-01-05,53.21,144935,249
13,2024-01-06,53.26,67822,362
13,2024-01-07,53.47,111273,497
13,2024-01-08,53.6,108091,434
13,2024-01-09,53.77,142229,175
13,2024-01-10,53.92,89074,326
13,2024-01-11,53.98,68817,271
13,2024-01-12,54.04,92099,311
13,2024-01-13,54.23,131607,363
13,2024-01-14,54.42,117582,152
13,2024-01-15,54.58,145835,379
13,2024-01-16,54.68,138980,339
13,2024-01-17,54.92,70008,198
13,2024-01-18,55.02,63149,370
13,2024-01-19,55.12,143540,207
13,2024-01-20,55.18,79583,155
13,2024-01-21,55.29,101735,246
13,2024-01-22,55.48,70099,366
13,2024-01-23,55.73,54941,464
13,2024-01-24,55.84,137854,472
13,2024-01-25,56.07,87514,335
13,2024-01-26,56.28,148357,466
13,2024-01-27,56.37,50743,281
13,2024-01-28,56.54,90004,426
13,2024-01-29,56.73,148996,123
13,2024-01-30,56.79,58241,301
13,2024-01-31,57.03,100038,384
13,2024-02-01,57.14,112208,110
13,2024-02-02,57.33,85255,221
13,2024-02-03,57.52,146177,132
13,2024-02-04,57.66,121162,484
13,2024-02-05,57.86,88309,135
13,2024-02-06,57.99,82528,284
13,2024-02-07,58.13,128941,465
13,2024-02-08,58.31,106343,393
13,2024-02-09,58.54,64270,238
13,2024-02-10,58.71,57955,258
13,2024-02-11,58.89,80511,427
13,2024-02-12,58.95,105255,157
13,2024-02-13,59.06,57075,202
13,2024-02-14,59.15,76363,483
13,2024-02-15,59.4,92202,493
13,2024-02-16,59.65,79973,436
13,2024-02-17,59.84,127810,176
13,2024-02-18,60.01,62665,465
13,2024-02-19,60.16,102687,467
13,2024-02-20,60.32,118774,117
13,2024-02-21,60.5,51567,418
13,2024-02-22,60.64,72829,224
13,2024-02-23,60.81,91347,208
13,2024-02-24,60.88,115555,271
13,2024-02-25,61.06,105692,253
13,2024-02-26,61.12,143500,139
13,2024-02-27,61.35,110909,240
13,2024-02-28,61.43,141314,286
13,2024-02-29,61.54,83953,256
13,2024-03-01,61.61,90120,338
13,2024-03-02,61.78,131953,181
13,2024-03-03,61.87,72719,219
13,2024-03-04,61.97,55574,344
13,2024-03-05,62.17,121223,160
13,2024-03-06,62.38,91480,197
13,2024-03-07,62.61,105657,328
13,2024-03-08,62.7,72186,316
13,2024-03-09,62.91,79070,310
14,2023-02-25,0.14,56323,271
14,2023-02-26,0.25,71750,484
14,2023-02-27,0.43,131203,456
14,2023-02-28,0.52,87988,308
14,2023-03-01,0.58,78540,337
14,2023-03-02,0.73,86660,335
14,2023-03-03,0.95,80440,212
14,2023-03-04,1.19,92452,394
14,2023-03-05,1.25,136183,307
14,2023-03-06,1.39,132867,409
14,2023-03-07,1.6,114016,320
14,2023-03-08,1.81,85458,252
14,2023-03-09,1.89,96455,344
14,2023-03-10,2.1,59099,218
14,2023-03-11,2.32,132932,499
14,2023-03-12,2.43,61516,389
14,2023-03-13,2.51,67436,101
14,2023-03-14,2.57,135672,159
14,2023-03-15,2.74,121405,313
14,2023-03-16,2.81,148151,418
14,2023-03-17,3.03,137385,208
14,2023-03-18,3.13,68515,418
14,2023-03-19,3.29,144154,334
14,2023-03-20,3.34,137926,277
14,2023-03-21,3.45,89584,153
14,2023-03-22,3.65,102056,165
14,2023-03-23,3.71,101489,114
14,2023-03-24,3.8,51009,427
14,2023-03-25,4.02,68194,111
14,2023-03-26,4.23,85226,267
14,2023-03-27,4.31,141815,450
14,2023-03-28,4.49,101051,442
14,2023-03-29,4.68,128039,333
14,2023-03-30,4.89,72414,481
14,2023-03-31,5.1,132944,223
14,2023-04-01,5.15,100514,352
14,2023-04-02,5.29,63818,466
14,2023-04-03,5.41,69915,142
14,2023-04-04,5.52,62272,316
14,2023-04-05,5.6,114318,207
14,2023-04-06,5.79,89164,233
14,2023-04-07,5.98,124015,183
14,2023-04-08,6.12,147188,405
14,2023-04-09,6.26,113161,278
14,2023-04-10,6.32,87155,284
14,2023-04-11,6.44,61548,406
14,2023-04-12,6.51,135697,367
14,2023-04-13,6.75,67600,116
14,2023-04-14,6.88,120146,328
14,2023-04-15,7.1,98221,326
14,2023-04-16,7.22,67055,200
14,2023-04-17,7.45,60231,465
14,2023-04-18,7.5,126337,181
14,2023-04-19,7.63,135407,238
14,2023-04-20,7.71,87539,399
14,2023-04-21,7.83,65662,187
14,2023-04-22,8.06,65019,127
14,2023-04-23,8.24,144204,116
14,2023-04-24,8.38,115232,199
14,2023-04-25,8.52,66396,440
14,2023-04-26,8.71,61178,260
14,2023-04-27,8.83,71712,390
14,2023-04-28,8.88,59221,100
14,2023-04-29,9.05,147767,171
14,2023-04-30,9.11,104254,458
14,2023-05-01,9.35,90804,395
14,2023-05-02,9.41,95411,367
14,2023-05-03,9.46,110131,164
14,2023-05-04,9.6,71844,268
14,2023-05-05,9.77,94041,117
14,2023-05-06,9.87,148865,258
14,2023-05-07,10.11,76173,341
14,2023-05-08,10.29,114286,343
14,2023-05-09,10.47,88190,137
14,2023-05-10,10.64,88616,249
14,2023-05-11,10.71,145530,479
14,2023-05-12,10.94,65041,149
14,2023-05-13,11.11,74458,364
14,2023-05-14,11.21,83713,322
14,2023-05-15,11.4,72750,193
14,2023-05-16,11.6,138454,376
14,2023-05-17,11.67,132633,389
14,2023-05-18,11.86,100179,182
14,2023-05-19,12.09,67015,492
14,2023-05-20,12.31,120422,131
14,2023-05-21,12.55,105471,153
14,2023-05-22,12.63,98260,307
14,2023-05-23,12.87,106006,235
14,2023-05-24,12.93,122371,215
14,2023-05-25,13.03,121403,128
14,2023-05-26,13.23,112667,362
14,2023-05-27,13.42,120747,356
14,2023-05-28,13.54,70176,244
14,2023-05-29,13.6,82243,481
14,2023-05-30,13.68,100761,449
14,2023-05-31,13.84,132005,159
14,2023-06-01,13.99,101000,256
14,2023-06-02,14.13,148962,133
14,2023-06-03,14.27,50470,284
14,2023-06-04,14.35,134782,498
14,2023-06-05,14.48,107153,253
14,2023-06-06,14.57,134478,378
14,2023-06-07,14.78,74734,356
14,2023-06-08,14.84,106442,223
14,2023-06-09,14.9,70211,168
14,2023-06-10,15.09,68477,405
14,2023-06-11,15.21,120289,406
14,2023-06-12,15.4,54459,275
14,2023-06-13,15.52,83485,296
14,2023-06-14,15.67,125415,430
14,2023-06-15,15.86,50429,445
14,2023-06-16,15.92,87160,206
14,2023-06-17,16.01,69415,345
14,2023-06-18,16.11,117294,151
14,2023-06-19,16.22,54604,139
14,2023-06-20,16.27,111901,274
14,2023-06-21,16.52,125228,318
14,2023-06-22,16.67,68871,163
14,2023-06-23,16.88,107737,450
14,2023-06-24,16.94,60140,134
14,2023-06-25,17.13,84680,456
14,2023-06-26,17.24,86423,471
14,2023-06-27,17.46,136796,125
14,2023-06-28,17.53,89610,140
14,2023-06-29,17.66,79225,193
14,2023-06-30,17.77,126910,395
14,2023-07-01,17.93,77291,427
14,2023-07-02,18.01,149419,186
14,2023-07-03,18.12,136569,307
14,2023-07-04,18.17,123026,490
14,2023-07-05,18.41,92513,465
14,2023-07-06,18.55,145972,118
14,2023-07-07,18.65,120272,146
14,2023-07-08,18.79,139908,487
14,2023-07-09,18.87,116157,377
14,2023-07-10,19.12,95560,334
14,2023-07-11,19.27,124143,311
14,2023-07-12,19.37,66997,239
14,2023-07-13,19.62,106421,398
14,2023-07-14,19.7,114622,248
14,2023-07-15,19.87,77156,152
14,2023-07-16,19.97,130800,392
14,2023-07-17,20.21,90300,488
14,2023-07-18,20.35,138012,415
14,2023-07-19,20.43,147702,442
14,2023-07-20,20.6,133330,223
14,2023-07-21,20.71,64817,229
14,2023-07-22,20.77,63717,445
14,2023-07-23,21.01,80171,176
14,2023-07-24,21.25,143616,137
14,2023-07-25,21.43,134339,471
14,2023-07-26,21.49,86750,470
14,2023-07-27,21.64,58532,191
14,2023-07-28,21.83,59543,352
14,2023-07-29,21.93,57263,371
14,2023-07-30,22.04,98871,166
14,2023-07-31,22.22,50729,334
14,2023-08-01,22.3,133874,401
14,2023-08-02,22.43,133770,222
14,2023-08-03,22.5,50426,462
14,2023-08-04,22.71,129263,173
14,2023-08-05,22.89,127324,220
14,2023-08-06,23.07,104679,393
14,2023-08-07,23.16,141364,447
14,2023-08-08,23.32,117825,473
14,2023-08-09,23.44,117482,173
14,2023-08-10,23.64,141930,441
14,2023-08-11,23.84,83519,210
14,2023-08-12,24.08,69251,498
14,2023-08-13,24.14,134121,460
14,2023-08-14,24.34,146637,421
14,2023-08-15,24.49,81493,423
14,2023-08-16,24.56,53699,382
14,2023-08-17,24.77,138451,355
14,2023-08-18,24.95,97218,337
14,2023-08-19,25.19,148064,500
14,2023-08-20,25.33,104531,108
14,2023-08-21,25.39,134127,358
14,2023-08-22,25.55,145061,210
14,2023-08-23,25.66,123670,289
14,2023-08-24,25.9,62186,497
14,2023-08-25,26.1,84668,218
14,2023-08-26,26.3,129179,357
14,2023-08-27,26.46,119598,225
14,2023-08-28,26.57,139122,328
14,2023-08-29,26.78,65272,399
14,2023-08-30,26.91,88477,197
14,2023-08-31,27.06,104914,394
14,2023-09-01,27.2,110216,484
14,2023-09-02,27.26,55030,401
14,2023-09-03,27.34,113861,471
14,2023-09-04,27.53,135906,475
14,2023-09-05,27.66,139450,292
14,2023-09-06,27.88,130773,405
14,2023-09-07,27.94,129800,443
14,2023-09-08,28.18,148735,197
14,2023-09-09,28.41,59023,425
14,2023-09-10,28.58,74136,153
14,2023-09-11,28.7,98277,387
14,2023-09-12,28.77,94496,365
14,2023-09-13,28.82,137096,143
14,2023-09-14,28.89,143042,418
14,2023-09-15,29.01,91419,315
14,2023-09-16,29.23,110897,231
14,2023-09-17,29.43,141480,289
14,2023-09-18,29.68,73663,185
14,2023-09-19,29.86,148114,449
14,2023-09-20,30.0,98671,208
14,2023-09-21,30.19,61738,379
14,2023-09-22,30.36,105478,200
14,2023-09-23,30.57,149889,307
14,2023-09-24,30.75,112093,179
14,2023-09-25,30.84,113067,376
14,2023-09-26,31.02,119498,174
14,2023-09-27,31.12,143922,412
14,2023-09-28,31.24,67420,116
14,2023-09-29,31.48,140996,106
14,2023-09-30,31.57,100239,475
14,2023-10-01,31.71,118268,352
14,2023-10-02,31.94,133789,453
14,2023-10-03,32.03,99998,402
14,2023-10-04,32.28,139015,353
14,2023-10-05,32.53,53830,474
14,2023-10-06,32.59,135572,295
14,2023-10-07,32.82,144638,190
14,2023-10-08,33.05,73598,271
14,2023-10-09,33.13,106926,122
14,2023-10-10,33.31,118320,329
14,2023-10-11,33.52,51852,179
14,2023-10-12,33.68,51451,476
14,2023-10-13,33.84,122105,265
14,2023-10-14,33.95,139154,142
14,2023-10-15,34.19,97727,260
14,2023-10-16,34.4,124396,237
14,2023-10-17,34.54,64180,462
14,2023-10-18,34.59,116508,353
14,2023-10-19,34.71,126970,170
14,2023-10-20,34.92,135582,353
14,2023-10-21,35.09,106609,282
14,2023-10-22,35.29,50817,306
14,2023-10-23,35.39,59752,461
14,2023-10-24,35.56,96666,260
14,2023-10-25,35.61,103624,159
14,2023-10-26,35.83,85933,167
14,2023-10-27,36.04,106978,362
14,2023-10-28,36.19,126634,312
14,2023-10-29,36.34,140916,239
14,2023-10-30,36.59,133001,164
14,2023-10-31,36.67,92070,191
14,2023-11-01,36.86,85422,114
14,2023-11-02,37.08,60060,351
14,2023-11-03,37.32,96885,371
14,2023-11-04,37.52,61663,446
14,2023-11-05,37.61,59546,493
14,2023-11-06,37.66,60554,161
14,2023-11-07,37.79,69813,304
14,2023-11-08,38.03,63198,307
14,2023-11-09,38.22,94740,109
14,2023-11-10,38.4,88510,197
14,2023-11-11,38.62,121736,347
14,2023-11-12,38.77,141085,493
14,2023-11-13,39.0,51457,334
14,2023-11-14,39.18,99972,455
14,2023-11-15,39.25,129225,447
14,2023-11-16,39.49,90587,481
14,2023-11-17,39.57,111059,242
14,2023-11-18,39.64,103344,222
14,2023-11-19,39.7,118969,204
14,2023-11-20,39.92,148632,459
14,2023-11-21,40.01,60479,289
14,2023-11-22,40.12,140654,281
14,2023-11-23,40.27,88193,179
14,2023-11-24,40.37,119537,464
14,2023-11-25,40.44,80460,356
14,2023-11-26,40.58,99289,398
14,2023-11-27,40.82,59922,307
14,2023-11-28,41.04,109139,465
14,2023-11-29,41.22,72333,192
14,2023-11-30,41.45,87969,139
14,2023-12-01,41.51,88149,166
14,2023-12-02,41.73,50594,288
14,2023-12-03,41.8,66872,427
14,2023-12-04,42.05,113368,140
14,2023-12-05,42.28,83160,263
14,2023-12-06,42.47,137525,260
14,2023-12-07,42.61,80796,461
14,2023-12-08,42.8,129718,296
14,2023-12-09,42.92,53682,427
14,2023-12-10,43.15,141324,100
14,2023-12-11,43.26,56494,403
14,2023-12-12,43.39,125363,337
14,2023-12-13,43.51,147391,197
14,2023-12-14,43.7,66747,111
14,2023-12-15,43.89,78285,126
14,2023-12-16,44.03,55227,164
14,2023-12-17,44.1,89026,337
14,2023-12-18,44.33,123223,279
14,2023-12-19,44.47,136849,107
14,2023-12-20,44.6,107758,133
14,2023-12-21,44.84,115236,246
14,2023-12-22,44.9,108703,471
14,2023-12-23,44.97,69702,196
14,2023-12-24,45.07,105116,407
14,2023-12-25,45.28,119298,397
14,2023-12-26,45.46,119485,244
14,2023-12-27,45.62,126746,286
14,2023-12-28,45.7,149250,101
14,2023-12-29,45.85,116042,198
14,2023-12-30,45.96,131045,237
14,2023-12-31,46.09,139073,445
14,2024-01-01,46.17,102735,149
14,2024-01-02,46.35,81808,311
14,2024-01-03,46.44,129203,264
